"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"금천구","학원","1000013291","진학학원","서울특별시 금천구 금하로 773","2/3/4층 시흥동","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","254","279","","N","N","153844","개원","19981127","","","19981127","20220508"
"구로구","학원","1000013365","필탑학원","서울특별시 구로구 개봉로3길 60","2층 개봉동","입시.검정 및 보습","보통교과","보습/","보습","52","88","","N","N","152815","개원","19990319","","","19990319","20220508"
"구로구","학원","1000013384","목동진학학원","서울특별시 구로구 경인로 382","(개봉동/한마을아파트)","입시.검정 및 보습","보통교과","보습/","보습","72","64","","Y","N","152752","개원","19990602","","","19990602","20220508"
"영등포구","학원","1000013494","티엔티학원","서울특별시 영등포구 국회대로53길 23","3층 영등포동8가","입시.검정 및 보습","보통교과","보습/","보습","127","60","","N","N","150038","개원","19991206","","","19991206","20220508"
"구로구","학원","1000013647","구로캠퍼스대성엔(N)학원","서울특별시 구로구 공원로 27","/ 208호 (구로동/ 대림역대성스카이렉스)","입시.검정 및 보습","보통교과","보습/","보습","225","165","","Y","N","08298","개원","20001111","","","20001111","20220508"
"구로구","학원","1000013710","신세종보습학원","서울특별시 구로구 고척로52길21","경남2차아파트상가 301호","입시.검정 및 보습","보통교과","보습/","보습","84","119","","Y","","152836","개원","20010416","","","20010416","20220508"
"구로구","학원","1000013732","대진학원","서울특별시 구로구 새말로 83","/ 3층 (구로동)","입시.검정 및 보습","보통교과","보습/","보습","90","70","","N","N","152838","개원","20021113","","","20021113","20220508"
"구로구","학원","1000013765","고려이스쿨제3관학원","서울특별시 구로구 개봉로17길 17","2/3층 개봉동","입시.검정 및 보습","보통교과","보습/","보습","95","87","","","N","152814","개원","20010706","","","20010706","20220508"
"금천구","학원","1000013784","현성보습학원","서울특별시 금천구 독산로 286","2층일부 3층 독산동","입시.검정 및 보습","보통교과","보습/","보습","60","90","","N","","153808","개원","20010831","","","20010831","20220508"
"영등포구","학원","1000013803","지캠프영등포당산보습학원","서울특별시 영등포구 당산로 163","3층 당산동4가","입시.검정 및 보습","보통교과","보습/","보습","80","84","","Y","N","150806","개원","20011105","","","20011105","20220508"
"영등포구","학원","1000013808","최강멘토수학전문학원","서울특별시 영등포구 선유로53길 34-14","2층 양평동4가","입시.검정 및 보습","보통교과","보습/","보습","70","64","","Y","N","150867","개원","20011113","","","20011113","20220508"
"영등포구","학원","1000013814","엔터스카이(EnterSKY)학원","서울특별시 영등포구 여의대방로65길 12","/ 701호/ 702호 (여의도동)","입시.검정 및 보습","진학지도","","진학상담지도","90","93","","Y","N","07333","개원","20011128","","","20011128","20220508"
"구로구","학원","1000013818","라온영어전문학원","서울특별시 구로구 신도림로 16","/ 주상가동(2차상가) 301호 (신도림동/ 신도림 대림아파트)","입시.검정 및 보습","보통교과","보습/","보습","28","175","","N","N","08211","개원","20011203","","","20011203","20220508"
"구로구","학원","1000013900","뉴탑클래스학원","서울특별시 구로구 디지털로27길 89","2/3층 가리봉동","입시.검정 및 보습","보통교과","보습/","보습","33","89","","Y","N","152800","개원","20020508","","","20020508","20220508"
"금천구","학원","1000013904","임선생영어수학클리닉학원","서울특별시 금천구 은행나무로 18","2층 일부 시흥동","입시.검정 및 보습","보통교과","","보습","180","72","","Y","N","153858","개원","20020523","","","20020523","20220508"
"영등포구","학원","1000013910","엠엘수학전문학원","서울특별시 영등포구 대방천로 175","3층 신길동","입시.검정 및 보습","보통교과","","보습","35","74","","Y","N","150858","개원","20020618","","","20020618","20220508"
"도봉구","학원","1000014165","늘품학원","서울특별시 도봉구 방학로10길 12","(2층)","입시.검정 및 보습","보통교과","","보습","500","96","","Y","N","132848","개원","19880806","","","19880806","20220508"
"노원구","학원","1000014481","중계새롬보습학원","서울특별시 노원구 중계로8길 11","(3층)","입시.검정 및 보습","보통교과","","보습","55","105","","N","","139220","개원","19881206","","","19881206","20220508"
"노원구","학원","1000014486","한샘영재보습학원","서울특별시 노원구 섬밭로 209","벽산아파트 상가동 (304호/305호)","입시.검정 및 보습","보통교과","보습/","보습","50","85","","Y","N","139873","개원","19881208","","","19881208","20220508"
"도봉구","학원","1000014892","삼성영어수학학원","서울특별시 도봉구 도봉로104길 75","2층","입시.검정 및 보습","보통교과","보습/","보습","98","91","","Y","N","132920","개원","19890410","","","19890410","20220508"
"노원구","학원","1000015630","매쓰플러스수학학원","서울특별시 노원구 한글비석로 227","(4층일부)","입시.검정 및 보습","보통교과","","보습","96","87","","N","","139860","개원","19891123","","","19891123","20220508"
"도봉구","학원","1000015708","윤진보습학원","서울특별시 도봉구 방학로6길 20-23","/ 2층/ 3층 일부(방학동) (방학동)","입시.검정 및 보습","보통교과","","보습","150","73","","Y","N","132852","개원","19891218","","","19891218","20220508"
"노원구","학원","1000015964","아이린영어학원","서울특별시 노원구 동일로 1551","(504호)","입시.검정 및 보습","보통교과","","보습","24","85","","Y","N","139823","개원","19900205","","","19900205","20220508"
"노원구","학원","1000015990","대명보습학원","서울특별시 노원구 노원로34길 102","(2/3층)","입시.검정 및 보습","보통교과","","보습","124","104","","Y","N","139820","개원","19900206","","","19900206","20220508"
"노원구","학원","1000016000","최고수챌린지에듀학원","서울특별시 노원구 동일로 1528","/ 2층 (상계동)","입시.검정 및 보습","보통교과","","보습","580","204","","Y","N","01674","개원","19900207","","","19900207","20220508"
"도봉구","학원","1000016023","용경M2M보습학원","서울특별시 도봉구 덕릉로63가길 22","2층/3층","입시.검정 및 보습","보통교과","","보습","50","83","","Y","N","132919","개원","19900213","","","19900213","20220508"
"노원구","학원","1000016188","감자과학수학전문학원","서울특별시 노원구 한글비석로 265","(302호일부/303호)","입시.검정 및 보습","보통교과","보습/","보습","27","96","","N","","139860","개원","19900411","","","19900411","20220508"
"도봉구","학원","1000016338","솔빛보습학원","서울특별시 도봉구 노해로70길 46","주공@19단지 202/203/208호","입시.검정 및 보습","보통교과","보습/","보습","48","151","","N","","132040","개원","19900911","","","19900911","20220508"
"노원구","학원","1000016582","무한수학영어전문학원","서울특별시 노원구 동일로 1026","/ 윤성빌딩 3층 (공릉동)","입시.검정 및 보습","보통교과","","보습","84","78","","Y","N","01848","개원","19910124","","","19910124","20220508"
"도봉구","학원","1000016756","GnB영어해법수학학원","서울특별시 도봉구 도봉로180나길 41","도봉한신@상가1동 401호","입시.검정 및 보습","보통교과","","보습","46","72","","N","N","132800","개원","19910715","","","19910715","20220508"
"도봉구","학원","1000016817","정우보습학원","서울특별시 도봉구 시루봉로6길 93","","입시.검정 및 보습","보통교과","보습/","보습","112","264","","N","","132872","개원","19910806","","","19910806","20220508"
"도봉구","학원","1000016998","수와식학원","서울특별시 도봉구 해등로4길 9","창동주공 유치원상가 (3층3호)","입시.검정 및 보습","보통교과","보습/","보습","10","86","","N","","132910","개원","19920225","","","19920225","20220508"
"노원구","학원","1000017557","제2조재필수학학원","서울특별시 노원구 한글비석로 254","대명프라자 502-504호","입시.검정 및 보습","보통교과","","보습","110","91","","N","N","139861","개원","19941112","","","19941112","20220508"
"노원구","학원","1000017686","제2과수원과학수학전문학원","서울특별시 노원구 중계로 201","/ 5층 일부 (중계동/오성프라자)","입시.검정 및 보습","보통교과","","보습?논술","957","172","","Y","N","139861","개원","19950527","","","19950527","20220508"
"노원구","학원","1000017708","중계미래탐구초등영재센터학원","서울특별시 노원구 한글비석로 232","/ 307호/ 308호/ 309호~313호(각호일부)/ 313-1호/ 315호~317호/ 334호~339호 (중계동/ 유경데파트)","입시.검정 및 보습","보통교과","보습/","보습","700","191","","Y","Y","01734","개원","19950705","","","19950705","20220508"
"노원구","학원","1000017798","한울비상학원","서울특별시 노원구 동일로230길 31","명안빌딩 302호","입시.검정 및 보습","보통교과","보습/","보습","552","138","","N","N","139836","개원","19950812","","","19950812","20220508"
"노원구","학원","1000017869","애플키즈보습학원","서울특별시 노원구 공릉로41길 15","(2층)","입시.검정 및 보습","보통교과","","보습","30","90","","N","","139804","개원","19950830","","","19950830","20220508"
