danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.407,0.878,5,-3.413,1,0.0625,0.495,0.000597,0.73,0.53,131.622,audio_features,6Uazt0Y1PzoXCFjN7jkotc,spotify:track:6Uazt0Y1PzoXCFjN7jkotc,https://api.spotify.com/v1/tracks/6Uazt0Y1PzoXCFjN7jkotc,https://api.spotify.com/v1/audio-analysis/6Uazt0Y1PzoXCFjN7jkotc,459742,3
0.589,0.751,7,-5.137,1,0.273,0.0267,0.665,0.0573,0.695,173.893,audio_features,0frDFJymHIxKwrv83SsyeN,spotify:track:0frDFJymHIxKwrv83SsyeN,https://api.spotify.com/v1/tracks/0frDFJymHIxKwrv83SsyeN,https://api.spotify.com/v1/audio-analysis/0frDFJymHIxKwrv83SsyeN,102119,4
0.681,0.428,1,-9.121,0,0.0866,0.175,0.0,0.104,0.48,122.86,audio_features,6xvmhW9P1W97YaZe5Qt8Yt,spotify:track:6xvmhW9P1W97YaZe5Qt8Yt,https://api.spotify.com/v1/tracks/6xvmhW9P1W97YaZe5Qt8Yt,https://api.spotify.com/v1/audio-analysis/6xvmhW9P1W97YaZe5Qt8Yt,167805,4
0.789,0.576,8,-4.679,1,0.525,0.105,0.0,0.168,0.861,70.795,audio_features,5MLl1fvJAwNOKbkTPinu0B,spotify:track:5MLl1fvJAwNOKbkTPinu0B,https://api.spotify.com/v1/tracks/5MLl1fvJAwNOKbkTPinu0B,https://api.spotify.com/v1/audio-analysis/5MLl1fvJAwNOKbkTPinu0B,334714,4
0.58,0.742,0,-6.605,0,0.0473,0.188,9.65e-06,0.208,0.524,114.956,audio_features,0QUmJ32lHLSMfAfjKgQake,spotify:track:0QUmJ32lHLSMfAfjKgQake,https://api.spotify.com/v1/tracks/0QUmJ32lHLSMfAfjKgQake,https://api.spotify.com/v1/audio-analysis/0QUmJ32lHLSMfAfjKgQake,193688,4
0.581,0.768,7,-7.89,1,0.0426,0.053,0.000157,0.201,0.676,156.013,audio_features,1vUuCsaUEUxCZHRxiCDM3z,spotify:track:1vUuCsaUEUxCZHRxiCDM3z,https://api.spotify.com/v1/tracks/1vUuCsaUEUxCZHRxiCDM3z,https://api.spotify.com/v1/audio-analysis/1vUuCsaUEUxCZHRxiCDM3z,293522,4
0.746,0.707,4,-7.081,0,0.0397,0.053,0.528,0.265,0.895,122.983,audio_features,5hwwsF2ghUGZL7VQKKV16k,spotify:track:5hwwsF2ghUGZL7VQKKV16k,https://api.spotify.com/v1/tracks/5hwwsF2ghUGZL7VQKKV16k,https://api.spotify.com/v1/audio-analysis/5hwwsF2ghUGZL7VQKKV16k,303143,4
0.793,0.751,9,-10.423,0,0.0429,0.903,0.939,0.0947,0.189,128.009,audio_features,13Az3ZhB2kIknz7OSLFybW,spotify:track:13Az3ZhB2kIknz7OSLFybW,https://api.spotify.com/v1/tracks/13Az3ZhB2kIknz7OSLFybW,https://api.spotify.com/v1/audio-analysis/13Az3ZhB2kIknz7OSLFybW,319943,1
0.564,0.436,1,-8.164,0,0.155,0.554,0.0,0.0969,0.28,82.652,audio_features,2rDjgeZ4EiNo283L1vtzBz,spotify:track:2rDjgeZ4EiNo283L1vtzBz,https://api.spotify.com/v1/tracks/2rDjgeZ4EiNo283L1vtzBz,https://api.spotify.com/v1/audio-analysis/2rDjgeZ4EiNo283L1vtzBz,153253,4
0.625,0.837,8,-6.128,1,0.0553,0.31,0.00329,0.148,0.735,100.038,audio_features,2rb7f2Pzyw2hRShvBs7IkI,spotify:track:2rb7f2Pzyw2hRShvBs7IkI,https://api.spotify.com/v1/tracks/2rb7f2Pzyw2hRShvBs7IkI,https://api.spotify.com/v1/audio-analysis/2rb7f2Pzyw2hRShvBs7IkI,253499,4
0.571,0.563,11,-6.706,1,0.0531,0.432,0.0,0.108,0.682,81.936,audio_features,6Vktb6PXtCDK363GxI33Vi,spotify:track:6Vktb6PXtCDK363GxI33Vi,https://api.spotify.com/v1/tracks/6Vktb6PXtCDK363GxI33Vi,https://api.spotify.com/v1/audio-analysis/6Vktb6PXtCDK363GxI33Vi,154867,4
0.701,0.458,0,-4.54,1,0.0264,0.763,0.0,0.145,0.327,95.056,audio_features,5VnlBz99mJ2w0lFmPuAwoj,spotify:track:5VnlBz99mJ2w0lFmPuAwoj,https://api.spotify.com/v1/tracks/5VnlBz99mJ2w0lFmPuAwoj,https://api.spotify.com/v1/audio-analysis/5VnlBz99mJ2w0lFmPuAwoj,214131,4
0.614,0.608,5,-7.002,1,0.0276,0.105,4.02e-06,0.0999,0.767,97.944,audio_features,60DFlM3IXtn4y1yvbbGbfO,spotify:track:60DFlM3IXtn4y1yvbbGbfO,https://api.spotify.com/v1/tracks/60DFlM3IXtn4y1yvbbGbfO,https://api.spotify.com/v1/audio-analysis/60DFlM3IXtn4y1yvbbGbfO,183358,4
0.714,0.56,10,-4.742,1,0.0662,0.479,0.0,0.157,0.945,109.934,audio_features,7kpe2K0hdSssLj4G4YjxdU,spotify:track:7kpe2K0hdSssLj4G4YjxdU,https://api.spotify.com/v1/tracks/7kpe2K0hdSssLj4G4YjxdU,https://api.spotify.com/v1/audio-analysis/7kpe2K0hdSssLj4G4YjxdU,151212,4
0.583,0.557,3,-4.012,1,0.0494,0.663,0.0,0.374,0.595,73.615,audio_features,51kQvG4aghW17VSZKkfxTp,spotify:track:51kQvG4aghW17VSZKkfxTp,https://api.spotify.com/v1/tracks/51kQvG4aghW17VSZKkfxTp,https://api.spotify.com/v1/audio-analysis/51kQvG4aghW17VSZKkfxTp,183147,4
0.867,0.522,10,-8.06,0,0.0388,0.289,0.0,0.0948,0.788,99.972,audio_features,6rgMOrZmsa3eKZfRSw1587,spotify:track:6rgMOrZmsa3eKZfRSw1587,https://api.spotify.com/v1/tracks/6rgMOrZmsa3eKZfRSw1587,https://api.spotify.com/v1/audio-analysis/6rgMOrZmsa3eKZfRSw1587,222520,4
0.755,0.591,9,-6.655,1,0.0454,0.535,0.0,0.0862,0.873,103.996,audio_features,2TfsNTyC4uuamXBZJnU0ga,spotify:track:2TfsNTyC4uuamXBZJnU0ga,https://api.spotify.com/v1/tracks/2TfsNTyC4uuamXBZJnU0ga,https://api.spotify.com/v1/audio-analysis/2TfsNTyC4uuamXBZJnU0ga,196373,4
0.688,0.521,9,-7.251,0,0.0592,0.754,0.0,0.178,0.431,102.974,audio_features,33G3yRbFmwmYVw0N12v177,spotify:track:33G3yRbFmwmYVw0N12v177,https://api.spotify.com/v1/tracks/33G3yRbFmwmYVw0N12v177,https://api.spotify.com/v1/audio-analysis/33G3yRbFmwmYVw0N12v177,189884,4
0.764,0.339,2,-13.315,0,0.0631,0.896,0.00125,0.067,0.248,116.998,audio_features,3pYKGgI0CzsiXUtqI97tuR,spotify:track:3pYKGgI0CzsiXUtqI97tuR,https://api.spotify.com/v1/tracks/3pYKGgI0CzsiXUtqI97tuR,https://api.spotify.com/v1/audio-analysis/3pYKGgI0CzsiXUtqI97tuR,177877,4
0.327,0.203,5,-15.393,1,0.0366,0.984,0.966,0.111,0.371,69.43,audio_features,5fUueBzmdgr0lgbd1x85ax,spotify:track:5fUueBzmdgr0lgbd1x85ax,https://api.spotify.com/v1/tracks/5fUueBzmdgr0lgbd1x85ax,https://api.spotify.com/v1/audio-analysis/5fUueBzmdgr0lgbd1x85ax,71357,4
0.469,0.153,5,-9.953,1,0.0321,0.903,2.02e-05,0.101,0.248,62.136,audio_features,3JJFsY2EVqcJUW3bbxfxC3,spotify:track:3JJFsY2EVqcJUW3bbxfxC3,https://api.spotify.com/v1/tracks/3JJFsY2EVqcJUW3bbxfxC3,https://api.spotify.com/v1/audio-analysis/3JJFsY2EVqcJUW3bbxfxC3,134640,4
0.678,0.334,8,-8.275,1,0.0291,0.542,3.44e-05,0.12,0.156,128.073,audio_features,6fJh4JcoK5RqtBKy2NkBdw,spotify:track:6fJh4JcoK5RqtBKy2NkBdw,https://api.spotify.com/v1/tracks/6fJh4JcoK5RqtBKy2NkBdw,https://api.spotify.com/v1/audio-analysis/6fJh4JcoK5RqtBKy2NkBdw,178477,4
0.602,0.209,0,-9.233,1,0.0371,0.951,8.93e-06,0.116,0.194,100.16,audio_features,16qazgjSQAtBuyEtWY3NrO,spotify:track:16qazgjSQAtBuyEtWY3NrO,https://api.spotify.com/v1/tracks/16qazgjSQAtBuyEtWY3NrO,https://api.spotify.com/v1/audio-analysis/16qazgjSQAtBuyEtWY3NrO,115500,4
0.709,0.381,10,-11.954,0,0.101,0.819,0.951,0.0931,0.256,147.902,audio_features,6hjA0aBrYtiXqre50VhLrB,spotify:track:6hjA0aBrYtiXqre50VhLrB,https://api.spotify.com/v1/tracks/6hjA0aBrYtiXqre50VhLrB,https://api.spotify.com/v1/audio-analysis/6hjA0aBrYtiXqre50VhLrB,59836,4
0.48,0.114,1,-15.36,0,0.0507,0.96,3.48e-05,0.363,0.158,128.217,audio_features,08XMdqJhaCUQ6dUGvMnNVt,spotify:track:08XMdqJhaCUQ6dUGvMnNVt,https://api.spotify.com/v1/tracks/08XMdqJhaCUQ6dUGvMnNVt,https://api.spotify.com/v1/audio-analysis/08XMdqJhaCUQ6dUGvMnNVt,123584,4
0.829,0.563,10,-9.07,0,0.0473,0.00242,0.815,0.138,0.461,135.001,audio_features,3ShnnKhn0zXuYuEivj0jeD,spotify:track:3ShnnKhn0zXuYuEivj0jeD,https://api.spotify.com/v1/tracks/3ShnnKhn0zXuYuEivj0jeD,https://api.spotify.com/v1/audio-analysis/3ShnnKhn0zXuYuEivj0jeD,160000,4
0.645,0.953,8,-0.913,0,0.0826,0.0152,1.17e-06,0.461,0.798,130.022,audio_features,43k24mAEnmPjVUDyOK27Ca,spotify:track:43k24mAEnmPjVUDyOK27Ca,https://api.spotify.com/v1/tracks/43k24mAEnmPjVUDyOK27Ca,https://api.spotify.com/v1/audio-analysis/43k24mAEnmPjVUDyOK27Ca,213533,4
0.504,0.847,9,-4.497,0,0.0454,0.00808,0.00449,0.106,0.606,171.917,audio_features,05ZdGGKBO5N1H3OZnDrSzh,spotify:track:05ZdGGKBO5N1H3OZnDrSzh,https://api.spotify.com/v1/tracks/05ZdGGKBO5N1H3OZnDrSzh,https://api.spotify.com/v1/audio-analysis/05ZdGGKBO5N1H3OZnDrSzh,139535,4
0.818,0.849,9,-4.399,0,0.206,0.0641,0.0,0.0839,0.605,124.954,audio_features,4XbyRgWe6yU4wE6WShdTEs,spotify:track:4XbyRgWe6yU4wE6WShdTEs,https://api.spotify.com/v1/tracks/4XbyRgWe6yU4wE6WShdTEs,https://api.spotify.com/v1/audio-analysis/4XbyRgWe6yU4wE6WShdTEs,217824,4
0.804,0.918,6,-4.44,0,0.141,0.0411,0.000309,0.0705,0.708,120.959,audio_features,4MlQOMNNIVgyEnzbl4OEPg,spotify:track:4MlQOMNNIVgyEnzbl4OEPg,https://api.spotify.com/v1/tracks/4MlQOMNNIVgyEnzbl4OEPg,https://api.spotify.com/v1/audio-analysis/4MlQOMNNIVgyEnzbl4OEPg,129000,4
0.468,0.737,5,-4.808,0,0.0964,0.227,0.0,0.104,0.496,130.04,audio_features,5U3DWGGD8mFYcDhoMxpQPD,spotify:track:5U3DWGGD8mFYcDhoMxpQPD,https://api.spotify.com/v1/tracks/5U3DWGGD8mFYcDhoMxpQPD,https://api.spotify.com/v1/audio-analysis/5U3DWGGD8mFYcDhoMxpQPD,180765,4
0.824,0.848,8,-7.051,0,0.238,0.101,0.0193,0.1,0.968,134.978,audio_features,5uakDGEx9HegMZZi840VzH,spotify:track:5uakDGEx9HegMZZi840VzH,https://api.spotify.com/v1/tracks/5uakDGEx9HegMZZi840VzH,https://api.spotify.com/v1/audio-analysis/5uakDGEx9HegMZZi840VzH,128853,4
0.533,0.699,5,-6.595,1,0.0362,0.15,0.745,0.0883,0.544,129.006,audio_features,5C25UbDGoB9pgvqFlGfS9A,spotify:track:5C25UbDGoB9pgvqFlGfS9A,https://api.spotify.com/v1/tracks/5C25UbDGoB9pgvqFlGfS9A,https://api.spotify.com/v1/audio-analysis/5C25UbDGoB9pgvqFlGfS9A,147442,4
0.632,0.691,9,-5.226,0,0.0603,0.00604,0.00149,0.19,0.0768,116.028,audio_features,0YQEWdfq3ajtNtK106Dr0k,spotify:track:0YQEWdfq3ajtNtK106Dr0k,https://api.spotify.com/v1/tracks/0YQEWdfq3ajtNtK106Dr0k,https://api.spotify.com/v1/audio-analysis/0YQEWdfq3ajtNtK106Dr0k,159315,4
0.534,0.855,8,-7.578,0,0.0342,0.000435,0.894,0.0996,0.603,117.99,audio_features,7h7DK2ZHIe4w0id8qkNqla,spotify:track:7h7DK2ZHIe4w0id8qkNqla,https://api.spotify.com/v1/tracks/7h7DK2ZHIe4w0id8qkNqla,https://api.spotify.com/v1/audio-analysis/7h7DK2ZHIe4w0id8qkNqla,218384,4
0.692,0.421,4,-10.948,1,0.0295,0.668,0.152,0.104,0.83,96.981,audio_features,5QvditjxADt1HMKPgaMjJm,spotify:track:5QvditjxADt1HMKPgaMjJm,https://api.spotify.com/v1/tracks/5QvditjxADt1HMKPgaMjJm,https://api.spotify.com/v1/audio-analysis/5QvditjxADt1HMKPgaMjJm,225394,4
0.676,0.558,9,-7.197,1,0.0498,0.184,0.519,0.122,0.381,76.47,audio_features,4fwPxcF4rZQIBZr1h6Qd2S,spotify:track:4fwPxcF4rZQIBZr1h6Qd2S,https://api.spotify.com/v1/tracks/4fwPxcF4rZQIBZr1h6Qd2S,https://api.spotify.com/v1/audio-analysis/4fwPxcF4rZQIBZr1h6Qd2S,206834,4
0.568,0.337,4,-11.004,1,0.0277,0.937,0.408,0.113,0.312,84.973,audio_features,3pqSUnc3Inyyw9DOCcCrOC,spotify:track:3pqSUnc3Inyyw9DOCcCrOC,https://api.spotify.com/v1/tracks/3pqSUnc3Inyyw9DOCcCrOC,https://api.spotify.com/v1/audio-analysis/3pqSUnc3Inyyw9DOCcCrOC,170000,4
0.845,0.884,0,-3.419,1,0.216,0.291,0.00129,0.173,0.78,95.0,audio_features,2gAX00D7NOBKdcKbOXdpFR,spotify:track:2gAX00D7NOBKdcKbOXdpFR,https://api.spotify.com/v1/tracks/2gAX00D7NOBKdcKbOXdpFR,https://api.spotify.com/v1/audio-analysis/2gAX00D7NOBKdcKbOXdpFR,201107,4
0.793,0.672,2,-5.196,1,0.061,0.0343,0.0,0.1,0.573,121.004,audio_features,4vTXBC7QOjEbi8DcJvCNE2,spotify:track:4vTXBC7QOjEbi8DcJvCNE2,https://api.spotify.com/v1/tracks/4vTXBC7QOjEbi8DcJvCNE2,https://api.spotify.com/v1/audio-analysis/4vTXBC7QOjEbi8DcJvCNE2,163280,4
0.276,0.846,1,-7.561,0,0.0725,0.000244,0.311,0.197,0.668,157.458,audio_features,7IBzp33O4Hjr92wXtH3yQJ,spotify:track:7IBzp33O4Hjr92wXtH3yQJ,https://api.spotify.com/v1/tracks/7IBzp33O4Hjr92wXtH3yQJ,https://api.spotify.com/v1/audio-analysis/7IBzp33O4Hjr92wXtH3yQJ,139605,4
0.373,0.932,10,-5.84,1,0.0661,0.000165,0.0117,0.102,0.509,167.783,audio_features,0yZ5nThTk7dZfgrhlQbxtT,spotify:track:0yZ5nThTk7dZfgrhlQbxtT,https://api.spotify.com/v1/tracks/0yZ5nThTk7dZfgrhlQbxtT,https://api.spotify.com/v1/audio-analysis/0yZ5nThTk7dZfgrhlQbxtT,213020,4
0.882,0.392,2,-7.485,0,0.0751,0.555,0.0,0.107,0.702,117.003,audio_features,3LAnd3nxfVjYsNG14xuM7x,spotify:track:3LAnd3nxfVjYsNG14xuM7x,https://api.spotify.com/v1/tracks/3LAnd3nxfVjYsNG14xuM7x,https://api.spotify.com/v1/audio-analysis/3LAnd3nxfVjYsNG14xuM7x,192605,4
0.455,0.242,1,-13.908,1,0.0528,0.883,4.72e-06,0.1,0.323,147.937,audio_features,0BhCK7Z9fg4cqu0q0gNtjT,spotify:track:0BhCK7Z9fg4cqu0q0gNtjT,https://api.spotify.com/v1/tracks/0BhCK7Z9fg4cqu0q0gNtjT,https://api.spotify.com/v1/audio-analysis/0BhCK7Z9fg4cqu0q0gNtjT,263852,3
0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,audio_features,7szBZqBJuj9eAC8HJ4CyTM,spotify:track:7szBZqBJuj9eAC8HJ4CyTM,https://api.spotify.com/v1/tracks/7szBZqBJuj9eAC8HJ4CyTM,https://api.spotify.com/v1/audio-analysis/7szBZqBJuj9eAC8HJ4CyTM,140116,4
0.487,0.318,7,-16.804,1,0.411,0.893,0.00559,0.0793,0.148,92.874,audio_features,0RjsxgVkmjWhxYYH7SZITk,spotify:track:0RjsxgVkmjWhxYYH7SZITk,https://api.spotify.com/v1/tracks/0RjsxgVkmjWhxYYH7SZITk,https://api.spotify.com/v1/audio-analysis/0RjsxgVkmjWhxYYH7SZITk,121000,4
0.98,0.468,7,-10.691,0,0.124,0.0406,0.718,0.0796,0.928,123.007,audio_features,4uMEqidP5ndYrsaS1HxuBk,spotify:track:4uMEqidP5ndYrsaS1HxuBk,https://api.spotify.com/v1/tracks/4uMEqidP5ndYrsaS1HxuBk,https://api.spotify.com/v1/audio-analysis/4uMEqidP5ndYrsaS1HxuBk,252260,4
0.769,0.647,0,-6.611,1,0.0597,0.152,3.06e-06,0.194,0.71,120.056,audio_features,6QZ532PPVLJVEm4ymHRq8Q,spotify:track:6QZ532PPVLJVEm4ymHRq8Q,https://api.spotify.com/v1/tracks/6QZ532PPVLJVEm4ymHRq8Q,https://api.spotify.com/v1/audio-analysis/6QZ532PPVLJVEm4ymHRq8Q,148923,4
0.84,0.84,2,-3.509,1,0.2,0.634,0.0,0.0929,0.71,89.978,audio_features,5CDTCUl3TD36C5Ezhdfr3C,spotify:track:5CDTCUl3TD36C5Ezhdfr3C,https://api.spotify.com/v1/tracks/5CDTCUl3TD36C5Ezhdfr3C,https://api.spotify.com/v1/audio-analysis/5CDTCUl3TD36C5Ezhdfr3C,200187,4
0.586,0.666,1,-7.331,0,0.528,0.599,0.0,0.575,0.514,120.009,audio_features,0ecHDdv7sgeV7KNIUwwR4R,spotify:track:0ecHDdv7sgeV7KNIUwwR4R,https://api.spotify.com/v1/tracks/0ecHDdv7sgeV7KNIUwwR4R,https://api.spotify.com/v1/audio-analysis/0ecHDdv7sgeV7KNIUwwR4R,233458,4
0.858,0.588,4,-6.709,0,0.152,0.307,0.000114,0.108,0.537,133.041,audio_features,1lF2SRGtxswe1MZvRRvgTA,spotify:track:1lF2SRGtxswe1MZvRRvgTA,https://api.spotify.com/v1/tracks/1lF2SRGtxswe1MZvRRvgTA,https://api.spotify.com/v1/audio-analysis/1lF2SRGtxswe1MZvRRvgTA,156000,4
0.709,0.616,9,-9.769,1,0.213,0.729,0.000242,0.087,0.628,87.031,audio_features,1KTkQFju4e9JnuYuXWRNnM,spotify:track:1KTkQFju4e9JnuYuXWRNnM,https://api.spotify.com/v1/tracks/1KTkQFju4e9JnuYuXWRNnM,https://api.spotify.com/v1/audio-analysis/1KTkQFju4e9JnuYuXWRNnM,208747,4
0.749,0.465,1,-6.607,0,0.139,0.539,0.000405,0.119,0.945,90.051,audio_features,0rT1uRsIdsIht4deJOlF0z,spotify:track:0rT1uRsIdsIht4deJOlF0z,https://api.spotify.com/v1/tracks/0rT1uRsIdsIht4deJOlF0z,https://api.spotify.com/v1/audio-analysis/0rT1uRsIdsIht4deJOlF0z,175309,4
0.442,0.565,4,-7.673,0,0.043,0.272,0.0,0.15,0.556,80.914,audio_features,79cmYpry5DEPtK4KbmAUqj,spotify:track:79cmYpry5DEPtK4KbmAUqj,https://api.spotify.com/v1/tracks/79cmYpry5DEPtK4KbmAUqj,https://api.spotify.com/v1/audio-analysis/79cmYpry5DEPtK4KbmAUqj,175867,3
0.807,0.593,7,-7.304,1,0.104,0.316,0.00083,0.137,0.323,110.001,audio_features,4I4G0LD277PWvfblYtSf91,spotify:track:4I4G0LD277PWvfblYtSf91,https://api.spotify.com/v1/tracks/4I4G0LD277PWvfblYtSf91,https://api.spotify.com/v1/audio-analysis/4I4G0LD277PWvfblYtSf91,235689,4
0.538,0.572,4,-7.68,0,0.0572,0.282,0.299,0.16,0.448,142.836,audio_features,6HxbpPfwzMNU4Cewe4z6wI,spotify:track:6HxbpPfwzMNU4Cewe4z6wI,https://api.spotify.com/v1/tracks/6HxbpPfwzMNU4Cewe4z6wI,https://api.spotify.com/v1/audio-analysis/6HxbpPfwzMNU4Cewe4z6wI,199720,4
0.479,0.459,9,-9.911,0,0.0452,0.606,0.0173,0.289,0.254,96.807,audio_features,0ubF9EGojelSVIDnfkp7Fv,spotify:track:0ubF9EGojelSVIDnfkp7Fv,https://api.spotify.com/v1/tracks/0ubF9EGojelSVIDnfkp7Fv,https://api.spotify.com/v1/audio-analysis/0ubF9EGojelSVIDnfkp7Fv,244553,4
0.335,0.265,9,-9.374,0,0.0625,0.668,4.95e-06,0.294,0.158,64.516,audio_features,5LWE00k2pfojIybqc7E2Cn,spotify:track:5LWE00k2pfojIybqc7E2Cn,https://api.spotify.com/v1/tracks/5LWE00k2pfojIybqc7E2Cn,https://api.spotify.com/v1/audio-analysis/5LWE00k2pfojIybqc7E2Cn,181800,3
0.535,0.657,7,-7.492,0,0.0853,0.242,0.00119,0.357,0.521,171.668,audio_features,69sGAb3uka4hAFcor6i2CC,spotify:track:69sGAb3uka4hAFcor6i2CC,https://api.spotify.com/v1/tracks/69sGAb3uka4hAFcor6i2CC,https://api.spotify.com/v1/audio-analysis/69sGAb3uka4hAFcor6i2CC,205091,4
0.624,0.521,8,-3.11,1,0.0365,0.805,0.0,0.112,0.382,151.759,audio_features,6mavVLsxaa4YcPje9qZKcf,spotify:track:6mavVLsxaa4YcPje9qZKcf,https://api.spotify.com/v1/tracks/6mavVLsxaa4YcPje9qZKcf,https://api.spotify.com/v1/audio-analysis/6mavVLsxaa4YcPje9qZKcf,244547,3
0.446,0.4,2,-7.974,1,0.0297,0.714,2.02e-06,0.165,0.222,137.825,audio_features,3Qfjzd5Rd7xjlQBm5pGcuM,spotify:track:3Qfjzd5Rd7xjlQBm5pGcuM,https://api.spotify.com/v1/tracks/3Qfjzd5Rd7xjlQBm5pGcuM,https://api.spotify.com/v1/audio-analysis/3Qfjzd5Rd7xjlQBm5pGcuM,221000,4
0.587,0.359,7,-7.076,1,0.04,0.651,0.0,0.125,0.215,130.156,audio_features,2eLPb8yBpSTb6LHWWmzUAN,spotify:track:2eLPb8yBpSTb6LHWWmzUAN,https://api.spotify.com/v1/tracks/2eLPb8yBpSTb6LHWWmzUAN,https://api.spotify.com/v1/audio-analysis/2eLPb8yBpSTb6LHWWmzUAN,247733,4
0.607,0.525,2,-5.853,1,0.0432,0.225,0.0,0.0986,0.369,159.838,audio_features,6vLEVk6tX8RSMTHlwT7Ecm,spotify:track:6vLEVk6tX8RSMTHlwT7Ecm,https://api.spotify.com/v1/tracks/6vLEVk6tX8RSMTHlwT7Ecm,https://api.spotify.com/v1/audio-analysis/6vLEVk6tX8RSMTHlwT7Ecm,221639,3
0.422,0.759,7,-7.678,1,0.0317,0.0101,0.012,0.282,0.0678,125.204,audio_features,2bEHweWdjvtHIwIHJfY6IY,spotify:track:2bEHweWdjvtHIwIHJfY6IY,https://api.spotify.com/v1/tracks/2bEHweWdjvtHIwIHJfY6IY,https://api.spotify.com/v1/audio-analysis/2bEHweWdjvtHIwIHJfY6IY,296227,4
0.625,0.231,7,-14.612,0,0.0357,0.686,0.0789,0.0982,0.0452,68.046,audio_features,5GuPM4rqeQ8NXXcbD3Qcyw,spotify:track:5GuPM4rqeQ8NXXcbD3Qcyw,https://api.spotify.com/v1/tracks/5GuPM4rqeQ8NXXcbD3Qcyw,https://api.spotify.com/v1/audio-analysis/5GuPM4rqeQ8NXXcbD3Qcyw,317847,4
0.391,0.554,4,-6.178,0,0.0469,0.199,0.000222,0.154,0.28,131.923,audio_features,11iSQ6pus3eE5bzyU8491F,spotify:track:11iSQ6pus3eE5bzyU8491F,https://api.spotify.com/v1/tracks/11iSQ6pus3eE5bzyU8491F,https://api.spotify.com/v1/audio-analysis/11iSQ6pus3eE5bzyU8491F,250600,3
0.788,0.798,11,-4.391,0,0.0548,0.00416,0.0162,0.0711,0.523,113.976,audio_features,5JsoCbszNnoNhnYGoTjC0Q,spotify:track:5JsoCbszNnoNhnYGoTjC0Q,https://api.spotify.com/v1/tracks/5JsoCbszNnoNhnYGoTjC0Q,https://api.spotify.com/v1/audio-analysis/5JsoCbszNnoNhnYGoTjC0Q,235888,4
0.539,0.808,8,-4.265,1,0.0457,0.000826,0.0,0.22,0.482,134.011,audio_features,6BCRlRKqMEOydKLv1VZBdO,spotify:track:6BCRlRKqMEOydKLv1VZBdO,https://api.spotify.com/v1/tracks/6BCRlRKqMEOydKLv1VZBdO,https://api.spotify.com/v1/audio-analysis/6BCRlRKqMEOydKLv1VZBdO,158147,4
0.359,0.659,5,-7.665,1,0.0368,0.257,0.0,0.185,0.534,144.934,audio_features,3NBnCQuFNoQu4rwvYXG6fg,spotify:track:3NBnCQuFNoQu4rwvYXG6fg,https://api.spotify.com/v1/tracks/3NBnCQuFNoQu4rwvYXG6fg,https://api.spotify.com/v1/audio-analysis/3NBnCQuFNoQu4rwvYXG6fg,109899,4
0.66,0.721,5,-6.607,0,0.0403,0.0261,0.0,0.12,0.542,145.65,audio_features,2C4hst9ym0rXx1Ow4xbAv2,spotify:track:2C4hst9ym0rXx1Ow4xbAv2,https://api.spotify.com/v1/tracks/2C4hst9ym0rXx1Ow4xbAv2,https://api.spotify.com/v1/audio-analysis/2C4hst9ym0rXx1Ow4xbAv2,136827,4
0.815,0.394,6,-9.571,1,0.226,0.434,0.0446,0.0848,0.978,157.026,audio_features,7qV4QQXBn0SjMM1CjUBXM0,spotify:track:7qV4QQXBn0SjMM1CjUBXM0,https://api.spotify.com/v1/tracks/7qV4QQXBn0SjMM1CjUBXM0,https://api.spotify.com/v1/audio-analysis/7qV4QQXBn0SjMM1CjUBXM0,207918,4
0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,audio_features,42qNWdLKCI41S4uzfamhFM,spotify:track:42qNWdLKCI41S4uzfamhFM,https://api.spotify.com/v1/tracks/42qNWdLKCI41S4uzfamhFM,https://api.spotify.com/v1/audio-analysis/42qNWdLKCI41S4uzfamhFM,203600,4
0.658,0.791,6,-7.484,1,0.0362,0.187,5.19e-05,0.14,0.314,153.967,audio_features,0vXSiXKmwWvQl6esqefUKC,spotify:track:0vXSiXKmwWvQl6esqefUKC,https://api.spotify.com/v1/tracks/0vXSiXKmwWvQl6esqefUKC,https://api.spotify.com/v1/audio-analysis/0vXSiXKmwWvQl6esqefUKC,206760,4
0.521,0.409,0,-6.917,1,0.0312,0.413,0.0,0.0845,0.157,130.098,audio_features,2KHwO2oP6kWGfir0EWcklE,spotify:track:2KHwO2oP6kWGfir0EWcklE,https://api.spotify.com/v1/tracks/2KHwO2oP6kWGfir0EWcklE,https://api.spotify.com/v1/audio-analysis/2KHwO2oP6kWGfir0EWcklE,240560,4
0.505,0.553,0,-6.598,1,0.0327,0.577,0.0,0.198,0.134,130.114,audio_features,5CeHRRl6OBa6aKWGc2O6kA,spotify:track:5CeHRRl6OBa6aKWGc2O6kA,https://api.spotify.com/v1/tracks/5CeHRRl6OBa6aKWGc2O6kA,https://api.spotify.com/v1/audio-analysis/5CeHRRl6OBa6aKWGc2O6kA,254520,4
